Id Empresa,Nombre Empresa,Pais,Fundacion,Industria,Empleados,Ingresos Anuales(USD MM),Gastos Anuales(USD MM)
308-75-5049,Jabberstorm,Chile,2014,Construccion,26,$19084.90,$1283.58
827-55-7573,Jayo,Argentina,2004,Tecnologia,193,$17175.65,$3512.31
213-51-5387,Eimbee,Argentina,2015,Comunicaciones,196,$5313.90,$2044.61
802-33-1342,Tavu,Colombia,2010,Entretenimiento,278,$15564.59,$3194.65
770-61-6244,Kanoodle,Bolivia,2002,Comunicaciones,70,$17448.00,$2229.09
542-92-6986,Vidoo,Colombia,2003,Transporte,207,$19684.37,$2505.12
407-05-3623,Shufflester,Chile,2011,Finanzas,240,$16286.17,$1655.08
274-65-8309,Feedspan,Argentina,2005,Entretenimiento,164,$14162.68,$3384.78
230-46-9076,Feedfish,Uruguay,2001,Comercio,164,$19809.28,$2646.89
241-49-0442,Voonyx,Argentina,2003,Comunicaciones,211,$9499.60,$1480.08
835-06-1959,Photospace,Colombia,2011,Transporte,51,$12985.91,$3256.06
453-51-6285,Skippad,Colombia,2015,Comercio,34,$19355.89,$3018.95
869-71-3987,Jetpulse,Bolivia,2013,Finanzas,248,$17648.55,$1278.04
641-14-5603,Innotype,Colombia,2013,Comercio,123,$19593.22,$2331.53
557-79-5104,Fiveclub,Chile,2002,Finanzas,299,$9568.48,$3402.59
449-25-5119,Ainyx,Colombia,2012,Medicina,194,$6865.49,$1444.37
464-88-4514,LiveZ,Argentina,2001,Construccion,86,$10705.70,$3881.47
839-72-7945,Skipfire,Colombia,2014,Otros,136,$16567.75,$2188.57
279-63-2251,Skyvu,Argentina,2011,Entretenimiento,141,$9637.30,$1258.24
284-23-8420,Jayo,Argentina,2014,Comunicaciones,158,$18940.23,$1025.33
171-89-2629,Ntag,Argentina,2004,,129,$11861.63,$1966.82
558-08-0852,Camido,Colombia,2002,Energia,181,$6764.19,$1458.17
712-46-0620,Yata,Colombia,2012,Entretenimiento,286,$16838.82,$3332.46
268-76-7054,Yabox,,2006,,46,$16305.27,$3210.38
850-98-0358,Avaveo,Argentina,2012,Comunicaciones,217,$8766.49,$1973.23
165-87-3503,Thoughtbridge,Bolivia,2009,Finanzas,118,$10914.28,$3209.57
668-71-0052,Zoomdog,Uruguay,2003,Transporte,232,$19055.44,$1187.74
606-29-9453,Midel,Argentina,2013,Energia,32,$13322.01,$3194.54
144-07-2808,Geba,Argentina,2015,Finanzas,266,$6997.22,$2851.67
303-27-1469,Zooveo,Colombia,2002,Tecnologia,254,$7686.16,$3721.39
114-19-7777,Demivee,Colombia,2009,Entretenimiento,157,$5688.32,$2105.02
897-55-0090,Wordpedia,Argentina,2011,Otros,192,$13583.29,$1152.98
610-49-6654,Rhycero,Colombia,2003,Otros,249,$5941.19,$3560.25
150-49-6315,Brightbean,Colombia,2003,Tecnologia,171,$12892.40,$3918.22
186-18-3118,Thoughtworks,Argentina,2004,Transporte,85,$8543.49,$2209.10
168-69-1202,Flashset,Argentina,2006,Entretenimiento,38,$5753.68,$3504.35
509-84-0265,Eazzy,Colombia,2003,Comercio,183,$15839.58,$1369.72
508-70-1663,Yombu,Argentina,2009,Construccion,170,$12111.21,$3206.52
166-44-2232,Buzzster,Argentina,2009,Finanzas,186,$19495.18,$3737.87
694-08-2769,Trudeo,Colombia,2013,,285,$16605.43,$2163.13
135-05-3923,Gigabox,Argentina,2014,,145,$17351.76,$2411.38
769-66-1099,Kwimbee,Chile,2012,,17,$12345.82,$2320.09
851-04-7229,Skinder,Argentina,2014,Finanzas,197,$15646.68,$2405.24
674-39-5480,Zoonoodle,Argentina,2015,Energia,54,$19110.85,$1024.30
854-99-3883,Brainsphere,Colombia,2011,Finanzas,277,$5319.50,$3580.17
384-95-7222,Quinu,Argentina,2006,Otros,49,$13428.69,$2586.43
104-86-4217,Oyoba,Chile,2014,Comunicaciones,268,$15438.89,$1491.36
599-53-2803,Browsebug,Argentina,2010,Construccion,186,$6775.83,$3404.08
682-40-1523,Voolith,Chile,2006,Energia,82,$18266.57,$2497.76
866-59-6839,Teklist,Colombia,2002,Otros,111,$5349.27,$1131.14
240-99-4292,Zoomzone,Uruguay,2013,Comunicaciones,242,$11008.51,$3394.59
807-05-8516,Blogpad,Colombia,2014,Comunicaciones,185,$15906.89,$1869.83
724-90-2173,Tekfly,,2010,Finanzas,189,$14133.61,$3187.20
545-55-1447,Zoombox,Argentina,2007,Energia,295,$11284.94,$2175.32
660-65-7271,Yamia,Argentina,2006,Construccion,120,$16975.05,$1528.32
250-35-9050,Wikido,Chile,2006,Entretenimiento,137,$14911.32,$1969.00
698-07-9709,Plajo,Colombia,2005,Entretenimiento,171,$8359.29,$3205.37
334-85-1936,Zoombox,Colombia,2003,Tecnologia,251,$10294.00,$1249.41
502-52-2666,Devpulse,Colombia,2008,Finanzas,101,$9388.96,$3432.80
340-79-7979,Skibox,Colombia,2006,Tecnologia,280,$11824.66,$1196.33
531-91-4215,Skidoo,Argentina,2011,Entretenimiento,169,$16296.45,$1251.53
580-70-1393,Skipstorm,Colombia,2012,Finanzas,126,$5068.25,$3913.26
393-44-9429,Twitterworks,Argentina,2014,Tecnologia,212,$8309.76,$3210.77
261-68-2961,Layo,Argentina,2004,Comunicaciones,147,$17891.37,$2602.66
899-28-8832,Kwimbee,Colombia,2013,Otros,33,$17436.46,$3950.46
293-75-7712,Tazzy,Argentina,2002,Comercio,70,$14469.28,$1401.29
369-68-1755,Bubbletube,Argentina,2010,Tecnologia,170,$11660.27,$1427.43
120-01-6434,Jaxspan,Colombia,2004,Comunicaciones,18,$14076.63,$3263.76
732-87-7536,Twitterworks,Colombia,2002,Comercio,241,$16519.74,$2802.62
370-84-6809,Npath,Argentina,2012,Comunicaciones,182,$5914.73,$3524.76
896-87-1165,Voonder,Argentina,2010,Transporte,179,$15667.99,$3324.25
606-33-1014,Blogtag,Argentina,2002,Finanzas,161,$8942.93,$1223.70
300-15-2049,Trudeo,Uruguay,2003,Entretenimiento,31,$18604.68,$2238.22
367-44-8161,Twinte,Colombia,2011,Construccion,141,$12269.16,$3338.53
378-74-3190,Linkbuzz,Argentina,2001,Construccion,175,$5621.16,$2112.57
545-95-7280,Wikivu,Argentina,2014,Construccion,138,$18389.42,$2183.57
572-77-7566,Mynte,Argentina,2013,Otros,297,$6530.21,$3379.52
861-06-5239,Midel,Argentina,2009,,108,$7910.13,$3364.01
,Skinix,,2004,Tecnologia,115,$7433.74,$1808.54
303-97-1701,Flashdog,Chile,2006,Comercio,192,$14776.63,$3037.01
766-93-3918,Quamba,Colombia,2002,Otros,107,$18290.49,$1424.90
482-95-1129,Pixope,Argentina,2010,Tecnologia,205,$16258.44,$3480.37
540-99-6420,Plajo,Colombia,2013,Otros,188,$15383.62,$2363.39
110-64-8765,Brainverse,Argentina,2009,,115,$13858.38,$1999.53
395-61-2938,Dynazzy,Colombia,2011,Transporte,51,$19374.84,$3516.66
653-15-8040,Quimm,Colombia,2002,,23,$17285.98,$3548.79
723-89-1765,Realfire,Chile,2014,,237,$16295.92,$1214.92
710-65-0997,Livepath,Argentina,2007,Construccion,29,$12866.60,$2794.14
707-41-2224,Eare,Argentina,2013,Construccion,130,$17338.81,$3599.07
470-72-6403,Meezzy,Argentina,2013,Energia,179,$11196.15,$2358.75
591-17-3654,Photobug,Colombia,2004,Finanzas,61,$8080.55,$3874.07
555-96-0654,Chatterpoint,Chile,2011,Energia,56,$13979.76,$3860.79
699-76-5262,Nlounge,Argentina,2001,Entretenimiento,177,$16452.52,$3965.37
301-04-2133,Yodo,Argentina,2015,Tecnologia,17,$11754.50,$1891.58
646-58-6989,Innotype,Argentina,2008,Comercio,137,$10668.58,$3132.95
364-77-7076,Bluezoom,Colombia,2014,Comunicaciones,25,$6456.57,$2856.22
381-86-9648,Mita,Colombia,2006,Entretenimiento,106,$13992.16,$3533.35
,Topicshots,,2001,Comunicaciones,297,$5637.50,$2481.45
610-28-1219,Oodoo,Colombia,2011,Tecnologia,16,$11826.45,$2484.92
427-49-5771,Skajo,,2002,Energia,251,$8291.36,$2738.28
567-96-5694,Realbridge,Chile,2015,Tecnologia,158,$10408.64,$2575.21
679-96-3320,Centimia,Argentina,2009,Energia,234,$18681.36,$2357.16
,InnoZ,,2014,Construccion,106,$13559.81,$3377.83
,Latz,,2001,Finanzas,236,$10206.58,$1166.88
702-93-3032,Youopia,Colombia,2001,Comercio,31,$19397.08,$3679.59
745-45-7596,Trunyx,Argentina,2009,Medicina,207,$13356.60,$2114.75
616-22-3309,Gabtype,Colombia,2012,Construccion,281,$16858.10,$2233.84
181-52-5214,Skaboo,Argentina,2004,Tecnologia,201,$13474.65,$3154.68
676-54-9448,Ntag,Argentina,2007,Transporte,144,$12597.45,$3838.50
772-49-4472,Skinder,Argentina,2001,Comunicaciones,135,$19402.55,$3029.25
763-74-9207,Photofeed,Colombia,2001,Entretenimiento,187,$10785.51,$2778.57
219-88-3225,Bluejam,Argentina,2004,Comunicaciones,42,$11382.92,$2237.53
554-40-2687,Buzzster,Chile,2014,Comercio,289,$13486.37,$1348.83
114-92-5630,Npath,Argentina,2002,Otros,258,$11927.35,$2361.19
411-75-4112,Twitterbeat,Argentina,2002,Finanzas,298,$16674.93,$3043.11
357-34-5894,Twinte,Bolivia,2010,Energia,243,$9766.58,$3189.14
636-81-4197,Realcube,Argentina,2006,Energia,68,$5432.96,$2965.84
846-74-4938,Realcube,Chile,2009,Tecnologia,237,$9361.41,$2137.65
635-43-9349,Ailane,Argentina,2011,Finanzas,241,$19973.68,$2027.51
434-49-4841,Yotz,Argentina,2004,Transporte,128,$14631.43,$2760.06
567-39-4693,Browsezoom,Colombia,2012,Entretenimiento,268,$8453.44,$1445.55
476-20-5016,Rooxo,Bolivia,2009,Comercio,55,$6298.62,$1862.15
562-33-9345,Zoovu,Colombia,2009,Tecnologia,291,$12569.58,$3675.05
459-84-9153,Oloo,Argentina,2013,Comercio,166,$16155.49,$2681.55
636-73-5209,Topiczoom,Chile,2003,Energia,22,$14723.34,$3370.41
283-64-1898,Centidel,Argentina,2002,Entretenimiento,150,$7323.49,$3724.92
393-77-9790,Youspan,Argentina,2003,Transporte,297,$6960.22,$1323.22
829-43-5009,Latz,Chile,2003,Finanzas,22,$15754.36,$1982.95
639-24-0690,Voonder,,2010,Construccion,223,$9820.75,$3168.34
226-53-9529,Fadeo,Colombia,2012,Otros,277,$19403.99,$3096.18
246-67-5151,Zava,Colombia,2011,Comercio,148,$7463.10,$2499.78
399-29-9683,Shuffledrive,Colombia,2006,Otros,100,$7823.38,$1096.72
517-16-4705,Demimbu,Chile,2004,Energia,142,$18050.49,$3805.60
408-86-9240,Latz,Argentina,2015,Tecnologia,60,$17392.87,$1827.15
761-72-9258,Avamba,Argentina,2010,Finanzas,297,$10818.59,$1445.08
469-41-2595,Topiclounge,Argentina,2013,,73,$6731.98,$3438.73
652-90-3033,Vimbo,Colombia,2010,Entretenimiento,97,$13862.30,$2893.53
295-45-8722,Rhycero,Uruguay,2014,Transporte,157,$8422.50,$2501.71
548-09-8133,Wikido,Uruguay,2010,Energia,81,$18064.20,$2962.48
559-37-0757,Quatz,Colombia,2013,Entretenimiento,151,$13196.77,$3310.82
228-67-9596,Photospace,Colombia,2001,Medicina,111,$12012.38,$1838.62
594-52-1959,Tavu,Chile,2001,Entretenimiento,172,$17437.37,$3502.94
247-37-8242,Brightdog,Argentina,2008,Tecnologia,73,$11948.91,$3416.23
236-23-2278,Kare,Colombia,2005,Medicina,161,$19911.76,$2518.49
599-50-8273,Demivee,Colombia,2001,Tecnologia,186,$17135.93,$2346.38
710-63-3238,Rhyloo,Colombia,2008,Tecnologia,149,$15023.73,$3875.04
,Viva,,2007,Comercio,79,$11565.64,$3180.77
411-66-9184,Tagpad,Bolivia,2003,Entretenimiento,62,$18416.56,$3922.32
322-02-4682,Bubblebox,Uruguay,2015,Construccion,92,$10480.23,$1144.15
420-33-6729,Chatterpoint,Argentina,2005,Comunicaciones,145,$16008.23,$1247.96
258-30-2723,Kare,Argentina,2007,Finanzas,50,$19884.76,$3142.42
740-48-2200,Minyx,Chile,2012,Transporte,201,$7721.30,$3581.13
724-25-0391,Podcat,Chile,2015,Energia,167,$11822.74,$1298.56
244-68-8100,Ainyx,Chile,2009,Transporte,46,$7564.37,$2734.54
343-59-0049,Skibox,Colombia,2014,Comunicaciones,127,$19127.47,$3041.75
437-14-1683,Eazzy,Colombia,2005,Comunicaciones,48,$14183.61,$1433.53
868-83-8508,Kanoodle,Chile,2005,Energia,191,$5204.11,$3546.24
395-07-1042,Topicshots,Bolivia,2011,Entretenimiento,172,$9756.06,$3428.21
211-96-4979,Brainsphere,Argentina,2012,Comunicaciones,263,$17846.30,$2295.31
354-27-4017,Camido,Argentina,2009,Finanzas,145,$13852.03,$3960.81
281-98-6728,Shufflester,Uruguay,2002,Comunicaciones,39,$17068.10,$3511.69
198-76-0655,Cogilith,Argentina,2002,Tecnologia,223,$5487.31,$2381.52
678-05-1028,Viva,Colombia,2013,,261,$8710.53,$3031.13
367-56-8370,Skalith,Argentina,2007,Transporte,256,$7625.05,$3750.02
,Dynazzy,,2010,Tecnologia,77,$11392.85,$3321.59
563-17-0202,Skilith,,2009,Finanzas,163,$7577.99,$1856.97
884-54-0345,Chatterpoint,Colombia,2014,Finanzas,235,$12014.40,$2232.01
468-80-3029,Demivee,Colombia,2012,Entretenimiento,87,$10647.60,$2429.90
150-30-8145,Abatz,Argentina,2012,Energia,131,$16598.42,$1760.12
801-35-6644,Jayo,Colombia,2007,Entretenimiento,98,$9142.02,$1807.21
173-26-4677,Blogspan,Colombia,2008,Finanzas,282,$10629.52,$2441.72
697-48-3841,Quimm,Colombia,2008,Comunicaciones,70,$19786.98,$2014.65
855-89-3637,Blogtags,Bolivia,2012,Entretenimiento,258,$10702.09,$3278.69
679-36-5804,Wordpedia,Argentina,2004,Entretenimiento,267,$10648.89,$2947.45
798-59-3783,Camimbo,Argentina,2001,Finanzas,64,$11733.48,$1598.69
129-19-1996,Oyoyo,Colombia,2005,Tecnologia,16,$14354.31,$3168.88
464-02-1512,Skyndu,Argentina,2005,Comunicaciones,152,$13445.44,$2862.95
815-87-3032,Avavee,Argentina,2007,Construccion,46,$12402.95,$1643.61
,Oyope,,2015,Otros,224,$8326.83,$3101.23
603-50-0035,Kazio,Argentina,2009,Otros,69,$14445.18,$3174.90
705-89-4920,Eire,Chile,2005,Finanzas,131,$10495.79,$3145.65
689-78-6001,Edgewire,Argentina,2015,Energia,216,$8813.06,$2934.11
624-94-6567,Layo,Argentina,2003,Comunicaciones,40,$8509.58,$3667.73
269-08-4849,Skivee,Colombia,2007,Medicina,280,$14376.22,$1294.02
295-02-7456,Tekfly,Argentina,2008,,33,$11890.31,$1600.99
271-01-3209,Wordtune,Argentina,2008,Entretenimiento,34,$16831.56,$1066.17
481-06-9038,Youbridge,Argentina,2002,Energia,176,$12229.78,$1871.85
400-70-2107,Linkbridge,Argentina,2004,Construccion,144,$15517.27,$2514.65
311-30-8862,Twitterlist,Colombia,2001,Energia,154,$5783.93,$3694.21
600-60-2149,Fivechat,Argentina,2006,Transporte,71,$9214.40,$1201.34
179-48-8550,Skilith,Colombia,2005,Otros,154,$10930.71,$3481.57
704-99-3714,Wikizz,Argentina,2012,Medicina,42,$9077.72,$3192.75
329-58-4256,LiveZ,Colombia,2005,Energia,131,$15216.44,$2557.86
794-28-8402,Zava,Argentina,2007,Otros,221,$18889.96,$3136.39
396-77-3168,Tagtune,Chile,2015,Construccion,176,$7093.09,$1113.97
853-28-9629,Kazu,Chile,2005,Tecnologia,250,$15534.21,$3839.86
658-83-5649,Teklist,Argentina,2008,Tecnologia,228,$19848.52,$1061.61
329-51-2762,Zooxo,Uruguay,2004,Tecnologia,281,$18219.51,$1265.60
260-36-4634,Plajo,Argentina,2012,Finanzas,286,$6960.58,$2761.73
175-96-1503,Twitterbridge,Uruguay,2004,Medicina,133,$5617.19,$1432.04
601-77-2043,Gabvine,Argentina,2010,Transporte,231,$11239.26,$2108.59
376-55-8987,Jamia,Colombia,2010,Energia,67,$9040.41,$1114.53
827-92-1462,Twimbo,Uruguay,2002,Otros,96,$6539.41,$2400.32
875-31-5469,DabZ,Colombia,2007,Comunicaciones,115,$6189.77,$1641.27
264-88-4639,Mybuzz,Argentina,2010,,71,$9095.88,$2891.37
312-93-7286,Quinu,Colombia,2006,Comunicaciones,141,$18351.63,$3182.11
664-12-2911,Wikizz,Argentina,2015,Tecnologia,286,$11399.54,$2427.85
351-17-1998,Realmix,Argentina,2009,,242,$10852.74,$3518.93
678-75-5373,Jayo,Bolivia,2010,Energia,73,$17780.35,$3546.03
158-50-9564,Yata,Chile,2004,Transporte,196,$15738.60,$3736.13
679-46-5829,DabZ,Colombia,2015,Energia,37,$14500.23,$3658.78
727-83-9871,Ooba,Colombia,2001,Comunicaciones,47,$18227.98,$1038.81
650-89-7379,Roomm,Colombia,2011,Transporte,231,$6584.21,$1318.38
359-45-4256,Kanoodle,Colombia,2015,Entretenimiento,131,$18543.99,$1888.79
528-63-9389,Yadel,Colombia,2007,Comercio,176,$6555.47,$1604.83
159-07-0529,Topicstorm,,2009,Energia,104,$15988.90,$1494.63
855-65-5206,Fiveclub,Bolivia,2012,Medicina,121,$19175.68,$2466.06
621-86-0801,Wikibox,Colombia,2010,Construccion,135,$12172.87,$1400.05
630-70-5674,Shuffledrive,Bolivia,2014,Entretenimiento,241,$7530.12,$1590.26
585-59-1512,Quatz,Argentina,2015,Comunicaciones,158,$12267.90,$3074.49
,Vipe,,2002,Medicina,262,$14386.73,$2025.51
498-09-3164,Meembee,Colombia,2015,Entretenimiento,22,$14826.55,$3661.60
121-31-8976,Topicstorm,Argentina,2011,Finanzas,84,$11696.96,$1661.65
457-22-9050,Meemm,Argentina,2007,Entretenimiento,25,$8197.60,$3637.44
265-62-7022,Skipfire,Colombia,2006,Transporte,208,$17965.30,$3966.59
725-77-9247,Zazio,Argentina,2013,Comercio,152,$12180.73,$1092.53
894-35-0606,Tambee,Argentina,2004,Medicina,277,$6151.92,$3718.05
569-32-1666,Twimm,Colombia,2001,Entretenimiento,18,$12612.79,$3510.62
632-08-0051,Zooveo,Argentina,2006,Comunicaciones,76,$16303.96,$3896.96
340-98-5348,Yadel,Argentina,2011,Construccion,217,$10800.07,$2376.74
337-92-3737,Zoomlounge,Colombia,2014,Finanzas,254,$18580.12,$2103.97
642-14-4189,Eidel,Colombia,2015,Otros,226,$13825.07,$2166.13
585-68-4899,Skiptube,Colombia,2014,Transporte,260,$14436.21,$3567.19
557-70-4519,Yakijo,Argentina,2008,Otros,89,$5639.27,$3000.81
689-05-6075,Edgepulse,Chile,2011,Medicina,267,$9957.58,$1370.31
555-16-0109,Rhybox,Argentina,2010,Comercio,271,$12337.28,$2955.32
362-86-8903,Pixoboo,Colombia,2013,Entretenimiento,31,$10518.85,$3215.67
261-83-4066,Skibox,Chile,2008,Comercio,224,$9147.47,$3104.94
510-35-1793,Yambee,Colombia,2008,Entretenimiento,119,$12904.62,$1405.71
179-73-5692,Skibox,Colombia,2003,Otros,72,$10948.09,$2539.92
413-15-5792,Meembee,Colombia,2005,Transporte,185,$7188.74,$3531.14
509-07-9480,Jabbertype,Argentina,2010,Tecnologia,111,$7904.19,$3952.36
349-32-5013,Skyvu,Argentina,2002,Entretenimiento,143,$6968.76,$3289.14
474-08-7013,Fliptune,Chile,2014,,77,$15200.02,$1781.36
171-79-7903,Skipfire,Argentina,2013,Comercio,185,$15112.20,$3681.15
259-20-6942,Layo,Argentina,2010,Medicina,17,$12219.65,$3857.84
262-35-0548,Jaxworks,Colombia,2013,Construccion,15,$13135.28,$3297.66
251-89-3325,Meemm,Argentina,2008,Medicina,273,$6500.88,$2478.86
277-58-0509,LiveZ,Chile,2015,Otros,49,$5308.72,$1897.36
360-90-8964,Teklist,Chile,2007,Transporte,86,$19904.60,$3448.01
540-30-4042,Vimbo,Colombia,2007,Energia,188,$10555.45,$1729.61
687-27-7064,InnoZ,Argentina,2005,Tecnologia,192,$17322.58,$2722.44
590-68-2447,Quaxo,Colombia,2002,Energia,142,$7785.39,$1851.85
603-72-7701,Topicshots,Argentina,2009,Transporte,21,$6306.27,$3853.68
122-72-7846,Yakitri,Argentina,2007,Finanzas,286,$11076.85,$2173.35
149-39-5509,Brainbox,Argentina,2014,Finanzas,205,$19051.09,$3368.30
598-18-9873,Oyoba,Argentina,2001,Transporte,204,$18134.50,$1855.12
685-71-7831,Oyoyo,,2013,Transporte,247,$12134.47,$2209.80
603-11-5574,Yozio,Argentina,2003,Comercio,222,$11971.25,$3176.89
249-81-5338,Realblab,Chile,2009,Energia,216,$19198.70,$3182.59
413-66-7008,Topiczoom,Argentina,2003,Finanzas,185,$14067.38,$3736.10
141-86-8369,Tagopia,Argentina,2009,Finanzas,132,$17110.22,$2259.93
214-14-8856,Bubblemix,Chile,2008,Finanzas,203,$14151.23,$3056.95
106-42-4168,Topicblab,Colombia,2001,Energia,21,$12449.18,$3613.72
321-35-9887,Twimm,Colombia,2009,Transporte,56,$19251.81,$2070.81
788-97-1693,Flashset,Colombia,2004,Tecnologia,40,$13443.73,$1557.91
830-64-3239,Gabvine,Colombia,2003,Energia,209,$6827.48,$2019.62
619-14-2917,Ntag,Colombia,2002,Comunicaciones,16,$18162.55,$3216.86
185-66-6427,Eadel,Colombia,2002,Tecnologia,45,$6945.37,$1151.28
651-68-3232,LiveZ,Colombia,2007,Tecnologia,122,$9304.50,$3425.61
682-58-0054,Mydeo,Argentina,2012,Comunicaciones,78,$15603.74,$2192.71
225-16-7181,Yadel,Colombia,2012,,203,$6896.06,$2804.73
711-36-5632,Kaymbo,Colombia,2003,Comercio,38,$14484.52,$2521.76
110-85-5378,Jaxnation,Bolivia,2003,Otros,137,$11592.97,$2320.59
309-23-4445,Jayo,Argentina,2012,Transporte,188,$5399.10,$3206.53
150-77-6142,Yoveo,Argentina,2010,Comunicaciones,72,$6744.79,$2166.02
685-58-6891,Eamia,Colombia,2006,Tecnologia,214,$11989.79,$1344.26
354-31-7882,Realfire,Colombia,2003,Entretenimiento,138,$13927.28,$2399.13
471-45-6075,Edgepulse,Uruguay,2010,Comercio,229,$7402.33,$1282.97
895-99-3518,Gigabox,Colombia,2008,Tecnologia,117,$9784.88,$2415.00
293-02-2867,Skynoodle,Colombia,2005,Transporte,124,$19389.76,$3370.63
340-78-1730,Devify,Colombia,2008,Construccion,232,$8900.78,$2793.03
714-02-7638,Voonte,Colombia,2003,Entretenimiento,269,$18327.86,$3979.88
767-23-0252,Wikido,Colombia,2010,Comercio,108,$12238.09,$3278.67
170-82-4099,Jamia,Argentina,2013,Energia,122,$15791.28,$2377.32
708-07-4001,Reallinks,Argentina,2005,Energia,123,$14118.90,$1096.14
442-99-2269,Aibox,Colombia,2003,Energia,290,$17254.00,$2529.35
476-70-8378,Tambee,Colombia,2012,Energia,173,$18491.56,$2247.81
616-48-5108,Tagopia,Argentina,2007,Comercio,298,$13073.37,$2712.94
524-14-1990,Photolist,Colombia,2006,Entretenimiento,193,$6731.49,$1770.59
773-37-2025,Thoughtmix,Argentina,2008,Tecnologia,21,$19317.63,$1725.79
457-07-3329,Meejo,Argentina,2010,Medicina,260,$8005.46,$1131.11
292-63-7999,Fivebridge,Argentina,2006,Medicina,97,$12705.19,$2534.63
663-09-9028,Buzzshare,Argentina,2014,Entretenimiento,194,$7150.16,$3249.09
505-40-4942,Skipstorm,Chile,2006,Finanzas,193,$15150.39,$1203.43
707-69-4114,Feedbug,Colombia,2013,,191,$18053.46,$1191.00
677-56-5359,Teklist,Colombia,2003,Transporte,207,$17602.42,$3031.23
378-13-9216,Tanoodle,Colombia,2003,Entretenimiento,200,$8920.15,$3695.26
854-85-8246,Edgewire,,2012,Construccion,79,$9301.70,$1211.35
485-81-1790,Oyonder,Colombia,2009,Construccion,207,$14529.17,$2002.03
315-60-7844,Minyx,Argentina,2001,Medicina,101,$5567.87,$2865.20
285-24-7365,Meedoo,Argentina,2003,Medicina,56,$7803.79,$2816.57
