Id Empresa,Nombre Empresa,Pais,Fundacion,Industria,Empleados,Ingresos Anuales(USD MM),Gastos Anuales(USD MM)
708-17-4914,Digitube,Argentina,2001,Tecnologia,95,$5001.65,$1310.38
579-08-9228,Skipstorm,Argentina,2006,Comunicaciones,234,$9426.79,$1676.70
887-75-5151,Mymm,Colombia,2008,Medicina,206,$10366.03,$3971.37
220-46-9998,Realcube,Colombia,2003,Comunicaciones,281,$7955.74,$2870.91
240-46-2860,Muxo,Colombia,2003,Transporte,83,$14953.94,$3757.93
255-82-3539,Flashdog,Colombia,2004,Energia,231,$18994.39,$2599.96
554-35-9349,Lazzy,Colombia,2014,Energia,93,$7251.44,$1035.86
648-76-5611,Camimbo,Argentina,2012,Comercio,292,$8511.82,$2672.91
179-44-2506,Nlounge,Bolivia,2004,Transporte,100,$10175.91,$2457.24
411-98-0722,Zoonder,Colombia,2004,Transporte,224,$16876.39,$1058.46
150-31-5512,Babbleopia,Colombia,2003,Construccion,64,$14822.71,$2623.18
799-86-7550,Yodoo,Colombia,2001,Tecnologia,91,$15036.00,$2084.71
642-58-5472,Jaloo,Argentina,2002,Entretenimiento,223,$18025.31,$2978.68
836-30-4489,Mudo,Colombia,2005,Construccion,64,$14174.07,$3144.17
577-82-2581,Cogidoo,Colombia,2007,Comunicaciones,246,$19387.80,$3220.44
296-96-8593,Buzzster,Colombia,2002,,127,$9290.98,$3408.80
472-47-5183,Brainverse,Colombia,2004,Comercio,285,$10156.87,$3338.92
343-43-4852,Realcube,Colombia,2009,Construccion,268,$15386.02,$3224.26
719-98-1884,Skivee,Colombia,2001,Construccion,247,$17652.61,$2722.22
238-44-2750,Edgeclub,Argentina,2003,Entretenimiento,208,$15674.59,$2611.79
397-01-0123,Blogtag,Argentina,2001,,83,$13258.80,$2962.73
334-37-2701,Dabfeed,Chile,2011,Transporte,222,$15669.46,$2963.00
728-84-4396,Blogspan,Chile,2011,Comercio,123,$16983.31,$2305.86
846-17-0647,Omba,Chile,2007,Construccion,132,$15207.63,$3565.60
526-76-5195,Yodoo,Colombia,2014,Comunicaciones,241,$14444.26,$2502.82
689-88-4980,Yata,Argentina,2001,Comercio,44,$9221.20,$3932.31
464-22-6921,Yadel,Colombia,2003,Finanzas,173,$16628.50,$1253.56
854-85-4935,Kazio,Colombia,2001,Otros,123,$12625.73,$2858.50
710-01-0235,Tambee,Colombia,2010,Construccion,89,$19116.42,$2537.79
603-47-3998,Shuffledrive,Uruguay,2012,Finanzas,134,$5639.02,$1023.52
789-76-6606,Yodo,Colombia,2001,Comunicaciones,297,$14183.76,$1660.19
655-23-3126,Feedfish,Argentina,2015,Tecnologia,194,$13115.48,$1366.87
200-88-3664,Jamia,Colombia,2012,Finanzas,139,$9626.73,$2695.75
438-35-9120,Jabberbean,Argentina,2004,Energia,177,$7249.23,$3535.13
141-38-7708,Reallinks,Argentina,2007,Finanzas,33,$10579.86,$1442.45
170-03-9320,Layo,Argentina,2008,Otros,76,$12888.60,$2995.31
740-97-8929,Twitterbeat,Chile,2008,Medicina,225,$9033.42,$2425.53
141-86-4597,Oloo,Argentina,2003,Construccion,57,$18579.96,$3708.01
274-60-8649,Oyondu,Uruguay,2010,Energia,67,$6435.66,$1047.35
822-08-3280,Centizu,Colombia,2004,Construccion,222,$9847.79,$1965.52
328-85-2026,Trilith,Argentina,2015,Construccion,205,$12309.59,$1395.93
358-92-3750,Fanoodle,Argentina,2008,Finanzas,16,$9129.90,$1998.60
138-14-7928,Gigashots,Argentina,2003,Construccion,126,$5683.71,$2008.43
785-18-5042,Photobean,Colombia,2001,,36,$7115.78,$1469.71
222-58-2992,Oloo,Argentina,2007,Tecnologia,179,$12283.30,$3628.16
748-22-4360,Jaxworks,Bolivia,2003,Construccion,252,$15579.52,$1499.13
882-22-5145,Myworks,Argentina,2013,Medicina,31,$16893.73,$1594.73
793-04-4128,Ailane,Colombia,2010,Construccion,181,$17085.48,$2081.33
189-30-2566,Yombu,Argentina,2003,Tecnologia,123,$18762.54,$1092.92
131-17-3883,Roombo,Argentina,2011,Transporte,137,$15787.57,$2533.81
868-07-4176,Devpulse,Argentina,2007,Construccion,191,$5099.17,$2076.33
628-72-5454,Tanoodle,Colombia,2011,Medicina,272,$7013.75,$3264.97
298-40-3735,Linklinks,Colombia,2003,Otros,170,$6164.44,$3288.33
405-77-8490,Skidoo,Argentina,2003,Tecnologia,143,$5282.71,$2380.78
,Photobean,,2010,Entretenimiento,83,$13915.06,$1847.31
380-04-5006,Yombu,Argentina,2005,Construccion,161,$6971.14,$3265.56
569-05-9074,Quinu,Colombia,2003,Energia,182,$6419.57,$2054.29
259-16-4113,Fivechat,Argentina,2013,Otros,195,$10210.34,$3875.15
893-95-6241,Gevee,Colombia,2001,Medicina,165,$12032.04,$2328.45
410-31-0920,Centizu,Argentina,2004,Transporte,237,$12687.20,$2798.42
573-60-3317,Twitternation,Argentina,2004,,189,$13188.21,$1353.66
517-22-8414,Lazz,Chile,2012,Comunicaciones,248,$6114.08,$1169.27
697-19-2976,Jayo,Colombia,2010,Transporte,186,$14677.15,$1929.35
730-83-6715,Wikizz,Argentina,2014,Tecnologia,54,$5756.66,$1363.18
193-01-6330,Gevee,Uruguay,2007,Comunicaciones,194,$14068.39,$1193.15
492-47-1122,Brainverse,Colombia,2011,Comercio,227,$5034.36,$2988.96
803-57-8284,Voomm,Argentina,2010,Medicina,87,$13965.90,$1749.48
122-76-0125,Blogspan,Colombia,2015,Comunicaciones,128,$10725.22,$1038.10
721-20-8334,Blogpad,Colombia,2012,Otros,198,$6497.09,$3463.32
823-37-9435,Trilith,Argentina,2010,Comercio,287,$15412.86,$3306.14
313-52-2204,Ailane,Colombia,2005,Otros,223,$11966.59,$3556.57
705-15-5873,Abatz,Chile,2014,Tecnologia,28,$9579.97,$3763.68
368-54-4262,Kazio,Colombia,2010,Tecnologia,69,$8542.75,$2544.60
731-13-2474,Dablist,Colombia,2001,Medicina,152,$11709.18,$2255.97
,Feedbug,,2011,Medicina,225,$18401.58,$2041.85
209-16-3778,Gigazoom,Argentina,2001,Medicina,274,$19493.04,$2856.80
354-52-5118,Flashdog,Colombia,2005,Energia,52,$6257.04,$2255.62
160-51-3836,Skipstorm,Colombia,2007,Comercio,198,$16734.93,$2087.43
250-10-0405,Linkbuzz,Argentina,2011,Comercio,179,$12281.38,$3780.45
767-13-1350,Eimbee,Uruguay,2004,Tecnologia,56,$15336.38,$2629.16
798-95-4527,Livetube,Colombia,2002,Comunicaciones,219,$11243.23,$2201.16
287-60-8473,Yamia,Argentina,2003,Otros,258,$5395.31,$1644.43
157-28-3876,Yambee,Colombia,2010,Medicina,286,$11889.44,$2180.06
608-07-3917,Photojam,Colombia,2008,Medicina,172,$15214.43,$2481.75
575-67-0198,Devpoint,Colombia,2013,Construccion,156,$5570.10,$3454.00
530-39-1595,Dynava,Colombia,2008,Transporte,139,$5752.33,$3949.58
286-59-5500,Riffpath,Chile,2006,,79,$8297.06,$3170.77
638-65-1473,Zooveo,Uruguay,2011,Entretenimiento,226,$14383.57,$3342.19
446-03-2356,Quaxo,Colombia,2003,Construccion,165,$5926.61,$2849.32
149-25-1284,Livefish,Bolivia,2010,Medicina,81,$14486.45,$1323.21
405-30-3135,Layo,Colombia,2014,Finanzas,129,$9770.50,$1180.32
706-45-6885,Kamba,Colombia,2002,Construccion,292,$6640.80,$1626.46
596-94-1319,Realmix,Colombia,2011,Comercio,255,$17311.46,$1283.91
674-22-3466,Bubblemix,Uruguay,2014,Medicina,23,$13140.86,$2996.29
744-79-2470,Edgepulse,Colombia,2014,Entretenimiento,229,$6591.14,$1541.87
469-32-2557,Tambee,Chile,2005,Construccion,81,$15033.58,$1768.24
609-09-4819,Yabox,Chile,2004,Finanzas,230,$15398.16,$1724.05
745-25-0148,Jaloo,Colombia,2013,Comercio,26,$8601.22,$1091.78
335-61-7018,Skidoo,Colombia,2010,Construccion,126,$10809.95,$2066.25
758-43-1681,Plambee,Argentina,2008,Transporte,64,$13088.69,$2003.64
887-13-7146,Kazio,Argentina,2015,Transporte,238,$19114.77,$2748.40
454-94-5325,Yodel,Colombia,2011,Finanzas,37,$17985.74,$1339.16
309-44-4526,Dynazzy,Chile,2005,Finanzas,73,$14144.95,$2490.33
531-96-4323,Skilith,Chile,2005,Medicina,42,$14116.65,$3996.77
595-17-1081,Reallinks,Argentina,2006,Otros,45,$17659.18,$3112.11
168-13-9247,Meeveo,Colombia,2004,Entretenimiento,246,$12111.27,$2697.38
659-39-7047,Voomm,Bolivia,2010,Energia,164,$5071.64,$1321.40
,Jetpulse,,2013,Otros,258,$10018.72,$2399.24
349-50-1884,Dabfeed,Colombia,2009,Finanzas,240,$18489.96,$1674.77
837-34-9686,Skaboo,Chile,2011,Entretenimiento,187,$18007.12,$2097.44
752-25-3043,Jazzy,Argentina,2011,,134,$9393.66,$1353.56
749-95-9002,Chatterbridge,Bolivia,2011,Otros,169,$19853.29,$2111.50
549-82-2585,Gabtype,Uruguay,2008,Energia,241,$12477.40,$3073.60
504-51-9215,Skajo,Colombia,2002,,257,$11685.67,$3968.55
301-71-5852,Realblab,Colombia,2002,Comunicaciones,289,$13171.85,$1438.95
570-49-5091,Babbleblab,Argentina,2006,Tecnologia,210,$7766.10,$3752.35
307-26-9650,Jabbersphere,Argentina,2015,Transporte,220,$14709.82,$1594.42
335-32-2458,Janyx,Colombia,2010,Transporte,84,$18568.65,$3540.43
536-81-4686,Photojam,Argentina,2009,Transporte,289,$11615.70,$1673.13
121-35-3769,Yoveo,Colombia,2009,Comunicaciones,244,$19048.67,$1334.50
739-33-0990,Thoughtsphere,Uruguay,2015,Comunicaciones,203,$7948.10,$2428.65
601-89-2041,Quatz,Argentina,2011,,278,$15503.52,$1892.63
412-68-6762,Oba,Argentina,2008,Medicina,135,$17078.31,$2308.78
725-09-6204,Midel,Argentina,2014,Construccion,181,$19804.35,$3165.12
280-68-5998,Gigabox,Argentina,2009,Transporte,151,$10493.48,$2464.88
383-58-2928,Livetube,Colombia,2007,Medicina,267,$19965.91,$1589.47
523-16-8577,Eabox,Colombia,2010,Entretenimiento,38,$18678.61,$1602.88
690-56-3261,Lazzy,Colombia,2007,Medicina,43,$15103.21,$3801.04
316-76-2683,Livefish,Colombia,2015,Transporte,109,$18414.27,$1245.36
206-01-9626,Dabfeed,Colombia,2006,Energia,113,$19951.48,$1634.99
456-28-8188,Riffwire,Colombia,2011,Comercio,91,$18380.05,$1182.47
431-77-2300,Demivee,Argentina,2001,Transporte,271,$15692.02,$3688.15
753-48-0855,Youopia,Argentina,2011,Transporte,219,$11896.07,$2322.70
715-17-2648,Plambee,Colombia,2015,Tecnologia,136,$11103.41,$2950.98
718-90-4313,Linkbuzz,Argentina,2009,Otros,55,$8773.42,$2555.67
473-52-7078,Oyoba,Colombia,2013,Finanzas,94,$6901.15,$3375.92
660-51-7596,Realblab,Bolivia,2002,Medicina,223,$13710.24,$3458.49
763-04-2343,Tambee,Argentina,2012,,157,$7184.42,$3368.85
772-14-3886,Realbuzz,Colombia,2009,Entretenimiento,195,$11185.61,$1762.49
680-12-8968,Lazzy,Colombia,2010,Comercio,104,$15841.08,$3753.37
755-41-0243,Gabvine,Colombia,2009,Otros,162,$9635.40,$3514.94
199-27-4088,Fiveclub,Argentina,2001,Finanzas,234,$17105.31,$2047.95
852-36-6483,Divanoodle,Argentina,2007,Otros,79,$10508.93,$2803.32
,Dabjam,,2014,Comunicaciones,73,$16312.64,$3952.92
615-15-7800,Kayveo,Argentina,2013,Construccion,73,$19622.87,$2512.67
713-94-2408,Centidel,Colombia,2010,Construccion,244,$8144.04,$2280.44
,Avaveo,,2001,Finanzas,31,$15316.18,$1475.66
556-04-9059,Jaxnation,Argentina,2007,Comunicaciones,254,$9209.72,$1294.28
540-90-3091,Devpulse,Colombia,2012,Transporte,153,$17361.58,$1691.56
789-91-7359,Quimba,Colombia,2003,Finanzas,145,$17513.62,$1927.03
155-64-1747,Rhynyx,Chile,2015,Finanzas,187,$8766.10,$3667.82
,Leenti,,2013,Construccion,268,$9963.09,$3941.53
634-76-5604,Jetwire,Argentina,2001,Comunicaciones,31,$7410.47,$1893.72
625-82-5973,Eare,Argentina,2005,Comunicaciones,211,$8565.29,$3839.66
565-13-1323,Tagpad,Colombia,2008,Finanzas,256,$8410.51,$3078.47
317-34-2325,Skipstorm,Argentina,2009,,179,$11146.75,$2666.90
808-44-3743,Edgeblab,Argentina,2003,Entretenimiento,239,$12605.91,$3549.58
202-41-4419,Trupe,Colombia,2012,Medicina,71,$10977.73,$2837.15
219-08-2998,Youbridge,Colombia,2010,,157,$13408.71,$3167.27
604-84-8457,Wikizz,Argentina,2012,Tecnologia,243,$19151.43,$1512.55
880-06-3113,Gabvine,Colombia,2014,Comunicaciones,196,$7677.00,$1097.98
316-26-6111,Livefish,Colombia,2010,Comercio,180,$5337.18,$2314.84
687-40-3336,Riffwire,Argentina,2009,Tecnologia,28,$7842.05,$2022.59
216-51-1958,Brightdog,Argentina,2010,Transporte,299,$12555.23,$1023.76
592-35-2174,Muxo,Colombia,2015,Entretenimiento,262,$11613.53,$1250.56
826-46-2422,Bubbletube,Bolivia,2008,Medicina,194,$17678.64,$1509.43
584-50-6002,Zoonoodle,Colombia,2005,Energia,235,$10604.72,$3339.20
107-17-1070,Gabvine,Chile,2004,Tecnologia,282,$7238.79,$1861.42
869-04-2066,Roomm,Argentina,2010,Otros,104,$6757.95,$1576.29
684-10-4243,Jayo,Colombia,2007,Energia,270,$18345.85,$2814.52
342-07-3336,Topicware,Argentina,2011,Construccion,182,$16113.38,$1165.78
137-85-2088,Mydo,Argentina,2007,Transporte,42,$11358.38,$1088.35
199-42-1873,Abata,Argentina,2012,Entretenimiento,64,$13660.61,$1895.84
570-68-1900,Flashset,Argentina,2015,Construccion,174,$15690.91,$2925.41
550-70-9934,Twinder,Colombia,2010,Construccion,161,$5869.68,$1676.58
856-40-0764,Devcast,Argentina,2003,Entretenimiento,29,$11901.13,$1864.12
,Photojam,,2010,Tecnologia,150,$8369.80,$1577.72
543-81-1477,Blogpad,Colombia,2009,Transporte,23,$5334.98,$1884.03
444-72-3148,Skyba,Bolivia,2008,,75,$10959.91,$2988.53
139-09-7695,Gabtype,Colombia,2014,Medicina,211,$12351.01,$2417.99
601-05-9645,Zooxo,Argentina,2002,Entretenimiento,262,$16648.22,$3908.97
665-04-5380,Topdrive,Argentina,2009,Medicina,209,$11328.40,$1669.32
725-88-3454,Camido,Colombia,2002,Transporte,234,$6938.26,$1682.73
402-82-5332,Wikizz,Bolivia,2004,Medicina,281,$12097.35,$3345.41
383-05-7560,Chatterbridge,Colombia,2003,Medicina,121,$9212.97,$2807.91
551-29-2891,Photojam,Bolivia,2004,Finanzas,61,$15829.00,$1357.73
499-79-2594,Miboo,Argentina,2008,Entretenimiento,176,$8587.81,$1974.19
512-12-6549,Jabbertype,Argentina,2013,Comunicaciones,233,$11631.34,$2379.84
270-86-2738,Twitterlist,Argentina,2003,Transporte,56,$11723.69,$2298.02
515-32-4275,Fadeo,Argentina,2001,Transporte,116,$14917.11,$3529.67
112-01-9424,Topicshots,Chile,2012,Comunicaciones,247,$17449.78,$1151.96
842-89-4174,Eabox,Colombia,2011,Tecnologia,145,$14662.24,$1464.69
355-06-8477,Bluejam,Chile,2001,Otros,279,$10816.70,$3150.28
,Yambee,,2009,Entretenimiento,160,$16964.15,$3609.34
751-65-2004,Skibox,Argentina,2014,Construccion,139,$16917.52,$3757.68
423-12-0845,Skiba,Colombia,2002,Finanzas,29,$9995.36,$1169.45
438-44-7122,Voonyx,Colombia,2012,Comunicaciones,20,$8023.58,$3542.27
134-09-4043,Kwimbee,Colombia,2005,Transporte,182,$10067.43,$2029.83
,Izio,,2006,Medicina,163,$18651.93,$1372.10
126-74-2379,Realcube,Chile,2011,Comercio,171,$12151.09,$3549.23
637-19-5487,Youspan,Argentina,2007,Construccion,65,$7137.68,$1320.27
524-47-5012,Viva,Colombia,2012,,98,$7894.43,$3598.27
507-37-9970,Eamia,Colombia,2009,Transporte,124,$8974.68,$3780.78
175-46-5989,Photobug,Colombia,2009,Finanzas,27,$13257.07,$1643.93
445-44-0638,Jabbercube,Argentina,2008,Medicina,270,$5442.88,$3364.36
598-63-6405,Kwinu,Colombia,2015,Entretenimiento,79,$15465.11,$1990.25
390-47-6988,Gevee,Argentina,2005,Comercio,96,$10045.18,$2222.91
336-25-4092,Aimbo,Argentina,2005,Energia,134,$12472.24,$2947.51
860-80-0864,Mycat,Colombia,2009,Tecnologia,256,$11937.15,$1015.39
706-28-6209,Browsetype,Colombia,2005,Energia,163,$9989.23,$3844.36
129-96-0324,Shuffledrive,Colombia,2008,Construccion,83,$19321.92,$1501.67
338-81-9753,Bubblebox,Argentina,2002,Construccion,239,$14863.06,$3661.21
212-32-5357,Skyvu,Colombia,2015,Construccion,265,$11827.78,$3439.68
137-23-7877,Pixonyx,Colombia,2015,Construccion,142,$6974.85,$1477.26
143-61-9715,Gevee,Colombia,2003,Entretenimiento,299,$11505.80,$2352.08
167-83-1742,Realbridge,Colombia,2008,Comercio,71,$14080.86,$2187.71
754-43-8678,Twinte,Colombia,2014,,252,$13278.59,$1179.10
549-02-0168,Avaveo,Colombia,2010,Comercio,66,$19694.55,$1903.49
495-55-2902,Camimbo,Argentina,2014,Tecnologia,68,$5683.27,$2943.45
530-04-6912,Thoughtstorm,Colombia,2009,Finanzas,103,$6106.40,$1585.65
262-69-0526,Ntag,Argentina,2003,,84,$17492.93,$2510.58
730-84-9567,Innojam,Argentina,2009,Transporte,233,$8941.55,$1584.84
759-56-4726,Flipstorm,Colombia,2012,Energia,275,$12863.23,$1751.05
478-14-4237,Rhynyx,Colombia,2004,Tecnologia,291,$16759.68,$1292.77
500-68-4121,Izio,Colombia,2001,Medicina,28,$11773.74,$2060.95
643-09-8786,Quinu,Colombia,2001,Tecnologia,299,$10960.54,$2760.23
127-62-2024,Rhynoodle,Argentina,2014,Entretenimiento,140,$13426.55,$3287.33
386-09-4867,Lazz,Colombia,2010,Entretenimiento,278,$14726.28,$3422.12
371-67-5964,Kwimbee,Colombia,2014,Transporte,232,$13495.98,$2342.09
227-37-4384,Pixoboo,Argentina,2008,Medicina,121,$6645.35,$2964.14
282-65-2949,Edgeify,Colombia,2013,Medicina,242,$9202.56,$2819.72
660-29-3095,Trilith,Colombia,2001,Transporte,127,$12318.91,$3609.57
331-92-6942,Aimbo,Chile,2008,Medicina,157,$10199.93,$3503.70
274-28-6140,Centimia,Uruguay,2007,Transporte,188,$12841.44,$1810.86
703-90-0518,Skyba,Uruguay,2003,Comunicaciones,185,$11968.34,$3582.09
366-54-8294,Photobug,Argentina,2004,Energia,243,$19489.98,$2754.53
224-41-8132,Skynoodle,Argentina,2010,Medicina,85,$8986.49,$2714.84
343-42-5057,Tekfly,Colombia,2014,Medicina,280,$17945.28,$1583.46
328-92-0780,Thoughtblab,Argentina,2002,Comercio,165,$8708.71,$1370.03
620-16-1633,Twitterbeat,Argentina,2013,Medicina,70,$18260.10,$2258.99
598-17-4155,Oozz,Argentina,2014,Comercio,147,$9940.76,$1077.75
256-23-9593,Centimia,Colombia,2004,Otros,216,$12297.43,$3846.29
653-56-1381,Devcast,Argentina,2015,Comunicaciones,179,$5238.56,$2525.60
527-36-9540,Plambee,Argentina,2009,Construccion,121,$8208.41,$3787.62
887-98-3039,Browsedrive,Colombia,2011,Transporte,24,$7700.48,$3541.50
822-30-0858,Feedfire,Argentina,2011,Energia,39,$7141.27,$3582.65
269-24-5388,Avamm,Argentina,2002,Comunicaciones,173,$18870.92,$1490.68
746-93-6418,Oba,Argentina,2006,Comunicaciones,75,$16998.29,$3353.89
417-31-1396,Dynabox,Argentina,2014,Comercio,176,$17043.20,$3136.17
315-59-7269,Fivespan,Colombia,2003,Finanzas,66,$11282.82,$1041.00
344-06-3106,Fiveclub,Colombia,2004,Comunicaciones,104,$19203.00,$3827.69
116-92-2087,Voolith,Argentina,2008,Energia,35,$8779.56,$3759.80
681-69-5834,Ntags,Argentina,2009,Comunicaciones,113,$6869.36,$2879.80
582-74-9899,Youspan,Bolivia,2001,,99,$14360.24,$1803.25
530-51-8195,Izio,Argentina,2014,Energia,61,$8748.72,$1754.14
613-22-7584,Flipopia,Chile,2004,Entretenimiento,124,$11539.27,$2887.46
,Skippad,,2007,Transporte,228,$12088.04,$3894.73
522-79-7311,Eidel,Uruguay,2005,Comunicaciones,196,$13873.80,$1599.09
363-97-6200,Vipe,Colombia,2003,Entretenimiento,119,$15509.75,$2567.78
196-09-3823,Bubblemix,Colombia,2010,Medicina,281,$7950.23,$2568.76
368-19-6435,Mycat,Bolivia,2014,Comercio,279,$10181.45,$2326.01
289-16-1670,Quatz,Chile,2015,Energia,51,$9792.62,$1933.59
383-82-8865,Twimm,Colombia,2010,Tecnologia,123,$13550.30,$2888.68
838-18-3131,Thoughtblab,Colombia,2003,Finanzas,193,$14174.04,$1316.94
826-12-1639,Tagfeed,Chile,2005,Entretenimiento,241,$11956.03,$3289.45
392-59-8309,Oozz,Argentina,2012,Comunicaciones,42,$17108.66,$1078.23
806-09-4970,Aibox,Argentina,2009,Finanzas,65,$5312.80,$3388.22
612-87-3359,Camimbo,Colombia,2013,,181,$16901.53,$2629.13
568-16-0222,Cogidoo,Argentina,2014,Finanzas,155,$11324.30,$1804.97
,Meedoo,,2009,Finanzas,126,$18382.78,$3154.30
,Oyoyo,,2011,Energia,221,$13208.74,$3520.47
401-39-3704,Tagfeed,Colombia,2015,,83,$9346.53,$1386.26
361-15-9652,Muxo,Colombia,2014,Otros,209,$10165.19,$2441.86
424-41-7859,Browsedrive,Colombia,2006,Entretenimiento,75,$14962.87,$2035.26
514-81-1743,Fadeo,Argentina,2004,Medicina,121,$12176.36,$1567.37
293-57-5702,Centizu,Uruguay,2010,Otros,178,$15570.14,$3416.38
550-53-7003,Zoombox,Argentina,2015,Energia,43,$5361.38,$3130.51
466-72-3199,Brainverse,Argentina,2015,Transporte,280,$9657.04,$2947.12
524-66-1846,Youfeed,Argentina,2011,Finanzas,20,$14617.73,$2158.57
562-61-2000,Realblab,Chile,2015,Otros,248,$5837.74,$3986.45
430-14-9910,Roodel,Bolivia,2002,Tecnologia,151,$19591.10,$1112.80
330-04-5935,Brightbean,Colombia,2011,Comercio,179,$10884.63,$3783.80
155-58-4383,Bubblemix,Colombia,2011,Energia,276,$11508.17,$2971.81
550-89-3492,Tagpad,Colombia,2003,Finanzas,101,$8989.09,$3049.20
794-22-8954,Vimbo,Chile,2015,,89,$8624.48,$3005.58
571-46-4584,Flashspan,Argentina,2013,Comercio,40,$11262.88,$3193.85
852-63-2555,Twitterworks,Colombia,2007,Entretenimiento,132,$7321.88,$3247.80
442-61-1033,Gigashots,Colombia,2014,Finanzas,62,$19975.38,$2209.15
493-97-2136,Teklist,Uruguay,2015,Finanzas,47,$10938.44,$3625.91
334-64-8225,Topiczoom,Argentina,2001,Construccion,299,$5332.64,$1132.77
505-81-5427,Topdrive,Argentina,2015,Energia,288,$5473.59,$2738.32
774-54-0983,Pixonyx,Argentina,2010,Entretenimiento,171,$15735.02,$2305.28
568-95-8479,Myworks,Argentina,2013,Finanzas,68,$13094.91,$2847.31
176-46-2496,Vipe,Colombia,2013,Energia,69,$6891.13,$1355.33
543-30-2614,Jayo,Colombia,2013,Comunicaciones,132,$11776.39,$2028.75
441-25-1170,Browseblab,Colombia,2010,Otros,124,$19449.76,$1534.19
491-96-0541,Dabvine,Argentina,2009,,27,$13913.30,$3248.12
135-04-2890,Oyondu,Colombia,2015,Entretenimiento,30,$16839.31,$1515.07
303-18-1913,Camimbo,Colombia,2012,Medicina,187,$8306.07,$2695.97
443-97-8812,Gevee,Colombia,2013,Medicina,139,$19267.63,$2765.91
